"title","username","date","stars","content"
"Saltburn","IHaveNoCommentToMake","8 January 2024",310,"Things we learned:1) The police force today has a similar detecting ability and use of technology as the 60s. It's surprisingly easy to get away with multiple murders.2) Big Stately homes don't have complicated lines of succession/inheritance.3) When someone starts acting bizarre for no apparent reason, that's a big turn on.4) Sucking bodily fluids from various orifices and surfaces is a really sound metaphor , great satire and not a substitute for character development.5] films are not derivative if they interlace scenes with good cinematography and some arty music. It is does not mask an incredibly shallow and dull plotted movie.6) the pay off can be obvious and on the nose as long as it does it to a quirky dance number naked a la American Psycho.7) wasting such enormous talents on such a banal and empty script is not a crime."
"Saltburn","malmevik77","22 November 2023",710,"SaltburnNow this was an interesting film. It's a mind game. It's manipulation. And it's nefarious. Be prepared to squirm Be prepared to gasp. Be prepared to say ""oh dear God"" a few times. The movie follows a very shy and quiet Oxford student on his quest to fit in. After a school year, he is invited to join his new friend at his family's enormous castle where we definitely see him in a fish out of water situation.Then things... happen. Oh boy do they happen. This is all I'm going to say but be prepared for a wild ride, and don't be squeamish. I enjoyed this, but it really deserves its R rating. It's very adult and highlights the depths human beings can go, regardless of material wealth.You know I love to find the human experience presented, possibly with a lesson in mental health awareness. Oh God no. Perhaps there is awareness, but there is no lesson.Rosamund Pike does steal the show. Her one liners are absolutely hilarious.Enjoy the ride."
"Saltburn","missaymoo92","6 January 2024",510,"I really don't understand why this movie is getting such rave reviews on here. Yes, it was very stylish, the music was great, and the acting was good. But the storyline was a HUGE disappointment. I kept waiting for something to happen, and when it finally did I was severely underwhelmed and disappointed that that was the direction the filmmakers went. It's overplayed, not creative or interesting. I saw the movie ""Parasite"" and I LOVED it. This movie just seemed like a cheap and trashy knock off with some bizarre scenes thrown in there for ""shock value"". Watch it if you want to see what all the buzz is about, but I'm just saying you might be left disappointed and wishing you would've spent 2.5 hours of your time on something else."
"Saltburn","snootsncoots","6 January 2024",310,"The acting and casting are terrific, but the character development leaves a lot to be desired. In its place we are given lots of gratuitous weird sex stuff.Take out the gratuitous sex stuff, and there's not much left. The plot has been done many times, and much better, especially in the old days of film noir where the character development added to the suspense.I'm sure certain types will call this art, but I call it lazy and pretentious. A plot this thin, especially with a very common story line, with such flimsy character development, would have been laughed out of any studio in better days."
"Saltburn","cathyannemoore-66196","22 December 2023",310,"I had greater expectations of this film given the combined talent of the cast. There are some very good actors in it but I suppose if the plot is no good there is nothing much they can do to elevate to watchable. Quick frankly it is barely watchable. Some really bizarre events occur that are neither funny nor scary. Just bewildering as for most of the film there is seemingly no real story or plot just interactions between some rather superficial characters. None of the characters including the leads are likeable. The plot is explained at the end but to be honest it's not worth watching to find out."
"Saltburn","tigerfish50","26 December 2023",310,"One has to assume 'Saltburn' was conceived as subversive satire or parody, but it's difficult to discern which it might be, since it possesses minimal sarcasm and humor. The copycat plot is derived from several sources - it initially follows the 'Brideshead Revisited' blueprint, relating how socially-challenged working class undergraduate Oliver Quick becomes friends with upper crust fellow collegian Felix at Oxford University. After a fairly shallow acquaintance, he's invited to spend the summer vacation with the latter's family at their stately home, Saltburn.The invitation is a mystery since Oliver is devoid of wit or allure, and upon arrival he's treated with universal condescension. The aristocratic clan are portrayed as eccentrics who would fit more comfortably in a farce - and they seem especially out of place when the story gallops off towards the territory of 'Kind Hearts and Coronets' and 'Talented Mr Ripley'. Oliver suddenly transforms from awkward dork into master manipulator - and it's another mystery how he accomplishes this, since he has no means to influence anybody. The other characters lack credibility in a similar way - and since everyone is tiresome and unpleasant, it's hard to maintain interest as the shadows deepen. Despite attempts to shock with some gratuitously distasteful episodes - concluding with a muddy bout of virtual necrophilia - this protracted tale becomes tedious long before its end."
"Saltburn","jeffdstockton","25 December 2023",110,"Baffled by the reviews here! This is a self-indulgent, unoriginal, poke in the eye, middle finger to the viewers piece of shallow trash.There are no interesting characters, no interesting events, no moments of insight, nothing whatsoever to make it worth one's time to watch this drivel.It is derivative of several other more original and thoughtful films & stories. There is almost no story here, actually. It is just little scenes of shallowness, one after the other. There are no surprises. The reveal at the end is completely devoid of surprise. The writer director seems to go for pruerient, lame attempts to shock, but nothing - NOTHING - is unexpected, nothing is surprising.And, there are no sympathetic characters at all. That can be OK on a well made - well written & well directed - film. But, this is not that film.This is shallow, ugly in spirit (because the writer/ director is deliberate in her meanness, callowness, shallowness and crude manipulation of viewers' generosity in given her (the director) their time and a level of confidence that they will be rewarded for watching.This is an absolute paper-thin crap movie, pretending to a higher-brow film. It's garbage. It will be deservedly tossed on the trash heap over time - not too long in it's run."
"Saltburn","lavatch","27 December 2023",110,"It must be observed that ""Saltburn"" is a vile and disgusting motion picture. The characters are unsympathetic, and their actions abhorrent with the bodily fluids flowing throughout this nauseating experience.The Catton family is depicted as an idle, hedonistic relic of the past that deserves to be picked off one-by-one with the implication that the British aristocracy belongs in the gutter. The beautiful Catton home includes detritus from the past such as Shakespeare's First Folio and paintings of Rubens that should be discarded along with the worn out Lords of England.The middle-class is also treated with utter contempt, as young Oliver is apparently so ashamed of his family that he informs his friends that his father is dead and is mother is a drunk. The parents are proud of their son. He wants them out of his life.Even the hallowed halls of The University of Oxford have lost any luster of the joy of learning. The single don that we meet in a tutorial has not even read the books on the students' reading list.This film will shortly be forgotten. But it leaves a record of a decadent, nihilistic era that has been stripped of the basic values of humanity and civilization."
"Saltburn","masonsaul","4 October 2023",910,"Emerald Fennell leaps over any potential sophomore slumps with Saltburn, an immensely twisted tale of obsession and excess that's black comedy eventually goes into much darker territory. It's bold, provocative and just so funny, buoyed by a cast who completely understand the assignment and deliver glorious results.Barry Keoghan gives a fearless performance, bearing all in more ways than one. His character is so fascinating, initially an audience surrogate that could've felt overly safe but his constant weaving in and out of control is a real highlight, making him so much more interesting and flawed.Jacob Elordi is enchanting, he's so kind without a single care in the world and one of the few seemingly nice people in Saltburn though not without his own self obsessed flaws. Rosamund Pike and Richard E. Grant dial it up to eleven and get some of the best laughs.Emerald Fennell and cinematographer Linus Sandgren craft a gorgeous film of vivid saturation and striking imagery (some of which cannot be unseen). Equally strong is Fennell's screenplay which is hilarious, almost every scene has at least one memorable joke or biting line of dialogue."
"Saltburn","justahunch-70549","24 December 2023",810,"I had been anxious to see this film due to the presence of Barry Keoghan as I found him fascinating in The Killing of a Sacred Deer and immensely entertaining in The Banshees of Inisherin, however the one thing I wasn't expecting was to see him in such an erotic role, but eroticism is the name of the game here and he plays it boldly and very well, to put it mildly. That's a good thing as he is front and center and in between at all times. I knew he was one of the leads in this, but I didn't know how much his role dominated the film. I've viewed this twice now and he is truly excellent. He plays innocent, backwards, funny, sexy, mysterious, sly, vile and evil all equally well. His presence and his performance is very fortunate as the film itself offers nothing terribly original in this Purple Noon/Mr. Ripley scenario, though the writing is witty and smart and there is nothing wrong with the rest of the cast either. They just don't have roles like he does! The object of his adoration is played by Jacob Elordi who does a good job here as does Rosamund Pike, Archie Madekwe and Carey Mulligan is a small, extremely funny role. As has been much discussed this does have a couple of rather outrageous scenes that might be upsetting to some, so those easily, or perhaps even those not so easily offended, might want to avoid this. As has also been much discussed Keoghan does have a rather extensive nude sequence. Besides the nudity, which he has nothing to be ashamed of, I'm not sure what to make of this scene. I can understand its existence, but I'm a little unclear as to why he sashays through it in the manner that he does. This is Emerald Fennell's second film as a director and while it hasn't received the acclaim of the first, Promising Young Woman, I did enjoy this more."
"Saltburn","CinemaSerf","8 October 2023",710,"I was quite nervous when I saw this. I was expecting a sort of hybrid of ""Another Country"" meets ""Brideshead Revisited"" as the story of ""Ollie"" (Barry Keoghan) and his aristocratic pal ""Felix"" (Jacob Elordi) unfolds. Both are at Oxford university, but the former man is very much a poor relation of his well-heeled contemporaries. One afternoon, though, he comes to the aid of ""Felix"" lending him his bike, and what now ensues is a friendship that sees the two gradually start to bond and for the latter to invite his new friend to his eponymous stately pile as a guest of his mother (Rosamund Pike) and father (Richard E. Grant). Tagging along throughout this experience is the slightly malevolent and jealous ""Farleigh"" (Archie Madekwe) as their summer vacillates from the hedonistic and enjoyable to the ghastly and tragic. It's a bit of a slow starter, but once we arrive at the ancestral pile the story starts to gather pace and ""Ollie"" proves to be quite adept at navigating - even manipulating - the frequently quite treacherous environment in which he finds himself. It is definitely too dialogue heavy, but Keoghan is good here and there is quite an effectively building degree of menace as we start to realise that maybe things aren't all quite what they seem. I found Madekwe also rather good as the odious hanger-on (only a posher one) and Carey Mulligan walks quite a characterful tightrope too. The photography and aesthetic of the film along with Anthony Willis's score all add a degree of richness to a story that isn't as derivative as I feared. I can't think it's a film I will remember in a few years, but it is well worth a watch as Mr Keoghan continues on his journey to what must be greater success."
"Saltburn","Sleepin_Dragon","17 November 2023",910,"Oliver Quick becomes captivated by fellow student at Oxford, Felix. When Felix tells Oliver that his father has died, Felix invites Oliver back to his family home, the grand mansion estate of Saltburn.Imagine coming from a humble background, and being dropped into a world of luxury and abundance, where aristocrats live their lives detached from reality.This had me captivated from start to finish, truly one of the most unique and original films that I've seen for some time.The trailer captivated me, I had high expectations, if I'm honest, it exceeded my expectations. The writing oozed quality, great story, with some magnificent characters.At times it's bizarre, amusing, sexy and intriguing, and at times it's just plain weird. It simmers away for the most part, until the last fifteen minutes or so, when it transformation with a jaw dropping twist.Beautifully filmed, it looks amazing, some of the camera work is exquisite, and that building is simply glorious.The acting is first rate, Rosamund Pike, Richard E Grant and Carey Mulligan are all spot on, Barry Keoghan however, his performance deserves awards, that dance!! Won't forget that in a hurry.Loved it, and didn't want it to end.9/10."
"Saltburn","pkertes-59666","24 November 2023",410,"I liked Emerald Fennell's first feature, A Promising Young Woman, although it was a little left field and a touch disturbing. In this movie, she ramps up the disturbing with many scenes of repulsive behaviour which feel way too gratuitous - if the British aristocracy is really like this, the country is screwed.The plot is essentially that of A Talented Mr Ripley but the script is nowhere near as good and the narrative is often disjointed and at times boring. The directorial style is dark and gothic, but a bit inconsistent - some scenes are too long, some are pointless and the whole movie could have been 20-30 minutes shorter.There's occasional humour but it's offset by the depravity, which is really overdone. The acting is excellent however - Barry Keoghan plays the main character to perfection as an allegedly poor and lonely soul at Oxford who is desperate for the friendship of the handsome, popular and rich son of an eccentric aristocrat family. Rosamund Pike is also superb as the matriarch. A cameo by Carey Mulligan however is a complete waste of her talents.The plot twist towards the end was somewhat predictable so hardly a shock for a movie trying to sporadically shock you with depraved behaviour mixed in with efforts to parody the British upper class - but with not much class.If you like pretentious Arthouse films designed to shock the senses and you don't mind the disjointed script, then this movie might well be for you. But if you prefer to be allowed to concentrate on the unfolding tale of immorality without the shock and awe, then TTMR is a far better movie."
"Saltburn","LeBallz","22 November 2023",410,"They say write what you know. What I know is this is perhaps the most ironic film I've ever seen. Many people may not know the director Emerald Fennell comes from a very wealthy family, went to private school her entire life (including Oxford), and got her start due to those private school connections. To watch her send up upper class privilege as grotesque and distorted is bizarre in its own right but even more bizzare is she is selling her satire for money.The movie itself feels like a giant trope, more characature than human and almost cliche in its representation of money as all encompassing and all corrupting. My only theory is this film is mainly an apology from Fennell, trying to convince us she's one of the ""good"" privileged people for sending up the world she was raised in. But then I remember she's enriching herself by making this film, selling privilege to beget more privilege.If there was an award for ironic film of the year, this would win hands down."
"Saltburn","FONYMAHONEY","7 December 2023",510,"Emerald Fennell is a very very posh person. She's from extraordinary wealth. To take nothing away from her achievements as a filmmaker (Promising Young Woman was a terrific, difficult watch and rightly lauded) - but going in knowing that and then coming out the other side of this morally disturbing parable, it's a troubling setting and one that irks me.The two most obvious antagonists are the type of people you'd typically be rooting for in a film about rich vs poor, and the fact it's turned on its head doesn't feel like an innovative step - it feels like the exact opposite. It feels like someone from enormous privilege trying to redress the balance, almost like a propaganda piece.It's beautifully shot. It's really well acted. It's a solidly entertaining (if broadly unoriginal) little film, but as someone NOT from the world of Saltburn - it left a sour taste."
